Hospital_ID,Hospital_Name,Academic_Medical_Center,City,State,Patients,Perc_Readmitted_30d,Perc_PrimaryCare_14d,Perc_Emergency_30d
450200,Wadley Regional Medical Center,NO,Texarkana,TX,470,11.4,14.3,16.8
450203,Weatherford Regional Med Ctr,NO,Weatherford,TX,274,10.2,11.0,14.2
450209,Northwest Texas Healthcare System,NO,Amarillo,TX,1043,13.9,11.7,13.0
450211,Memorial Health Sys of East TX,NO,Lufkin,TX,585,11.0,31.0,14.2
450213,Univ Health System-San Antonio,NO,San Antonio,TX,316,13.0,18.1,15.0
450222,Conroe Regional Medical Center,NO,Conroe,TX,877,15.3,36.8,15.6
450229,Hendrick Health System,NO,Abilene,TX,1801,10.9,17.8,14.4
450231,Baptist St. Anthony Health Sys,NO,Amarillo,TX,2096,10.9,17.2,12.8
450237,Christus Santa Rosa Health Care,NO,San Antonio,TX,1341,11.3,18.7,12.4
450271,Wise Regional Health System,NO,Decatur,TX,277,13.2,24.8,17.2
450272,Central Texas Medical Center,NO,San Marcos,TX,258,8.4,19.3,12.6
450280,Baylor Medical Center at Garland,NO,Garland,TX,638,12.0,18.5,15.4
450299,College Station Medical Center,NO,College Station,TX,390,17.6,21.1,19.9
450324,Texoma Medical Center,NO,Denison,TX,724,12.0,20.5,17.2
450340,San Angelo Community Med Ctr,NO,San Angelo,TX,513,12.6,17.4,14.6
450346,MH Baptist Beaumont Hosp,NO,Beaumont,TX,869,13.6,17.3,18.4
450352,Hunt Memorial Hospital District,NO,Greenville,TX,278,11.5,0.0,13.3
450358,The Methodist Hospital,YES,Houston,TX,3604,12.9,14.0,14.2
450372,Baylor Med Ctr at Waxahachie,NO,Waxahachie,TX,221,13.1,0.0,19.9
450388,Methodist Hospital,NO,San Antonio,TX,3642,13.0,21.0,13.7
450389,East Texas Medical Center Athens,NO,Athens,TX,367,12.8,23.9,17.4
450403,Medical Center of McKinney,NO,Mckinney,TX,426,15.2,15.9,15.8
450424,San Jacinto Methodist Hospital,NO,Baytown,TX,541,12.6,21.5,16.8
450431,St. David's Medical Center,NO,Austin,TX,1051,11.2,17.7,12.8
450462,Texas Health Presbyterian Hosp of Dallas,NO,Dallas,TX,2546,10.5,14.3,11.9
450469,Wilson N. Jones Medical Center,NO,Sherman,TX,824,12.7,28.4,13.7
450484,Woodland Heights Medical Center,NO,Lufkin,TX,419,11.7,35.0,14.6
450508,Nacogdoches Memorial Hospital,NO,Nacogdoches,TX,293,15.3,21.5,15.7
450518,Medical Ctr of Southeast Texas,NO,Port Arthur,TX,307,13.9,25.9,14.3
450530,Mainland Medical Center,NO,Texas City,TX,464,10.2,21.3,10.6
450537,Richardson Regional Med Ctr,NO,Richardson,TX,333,7.9,18.0,9.1
450558,Abilene Regional Medical Center,NO,Abilene,TX,886,12.4,25.5,14.9
450563,Baylor Reg Med Ctr Grapevine,NO,Grapevine,TX,567,12.6,21.0,16.0
450571,Shannon Medical Center,NO,San Angelo,TX,1021,9.6,21.3,14.8
450587,Brownwood Regional Med Ctr,NO,Brownwood,TX,331,14.5,23.2,12.9
450604,Hill Country Memorial Hospital,NO,Fredericksburg,TX,562,8.1,15.6,11.5
450610,MH Memorial City Hospital,NO,Houston,TX,1360,10.5,10.1,12.8
450617,Clear Lake Regional Med Ctr,NO,Webster,TX,857,14.8,18.7,15.2
450630,Spring Branch Medical Center,NO,Houston,TX,253,7.6,18.7,9.9
450634,Denton Regional Medical Center,NO,Denton,TX,797,15.1,14.8,17.1
450638,Houston Northwest Medical Center,NO,Houston,TX,813,12.3,15.1,14.9
450639,Texas Health Harris Methodist-HEB,NO,Bedford,TX,661,15.0,19.4,20.0
450643,Doctors Hospital of Laredo,NO,Laredo,TX,249,12.9,30.0,11.3
450644,West Houston Medical Center,NO,Houston,TX,332,17.6,17.3,17.6
450646,Del Sol Medical Center,NO,El Paso,TX,476,14.9,17.8,14.9
450647,Medical City Dallas Hospital,NO,Dallas,TX,1247,14.1,15.8,15.7
450651,Medical Center of Plano,NO,Plano,TX,563,12.6,20.8,14.0
450656,Nacogdoches Medical Center,NO,Nacogdoches,TX,409,11.8,24.1,14.0
450659,Park Plaza Hospital,NO,Houston,TX,258,9.0,15.1,9.4
450661,Odessa Regional Medical Center,NO,Odessa,TX,401,9.1,22.0,12.7
450662,Valley Regional Medical Center,NO,Brownsville,TX,363,12.6,34.8,12.9
450668,Sierra Medical Center,NO,El Paso,TX,866,14.2,15.1,17.4
450669,Medical Center of Lewisville,NO,Lewisville,TX,338,10.9,22.4,11.8
450670,Tomball Regional Hospital,NO,Tomball,TX,650,17.9,31.1,17.4
450672,Plaza Medical Center,NO,Fort Worth,TX,1341,10.3,16.4,16.3
450675,Medical Center of Arlington,NO,Arlington,TX,397,14.0,24.8,15.4
450677,Huguley Memorial Medical Center,NO,Fort Worth,TX,363,13.2,29.2,15.7
450678,Doctors Hosp at White Rock Lake,NO,Dallas,TX,477,12.0,17.3,14.0
450684,Memorial Hermann Northeast,NO,Humble,TX,284,16.0,25.8,19.5
450686,University Med Ctr-Lubbock,NO,Lubbock,TX,1176,13.6,13.8,16.0
450688,Dallas Regional Medical Center,NO,Mesquite,TX,332,13.5,31.1,13.2
450702,Longview Regional Medical Center,NO,Longview,TX,489,9.9,15.2,12.6
450709,Christus St. John Hospital,NO,Nassau Bay,TX,251,12.1,13.3,16.5
450711,Rio Grande Regional Hospital,NO,Mcallen,TX,566,12.8,42.1,11.7
450713,South Austin Hospital,NO,Austin,TX,897,13.9,19.7,18.0
450718,St David's Round Rock Med Ctr,NO,Round Rock,TX,459,11.5,18.3,18.6
450723,Methodist Charlton Med Ctr,NO,Dallas,TX,463,10.6,19.9,14.1
450743,Presbyterian Hospital of Denton,NO,Denton,TX,523,13.9,20.4,14.4
450771,Texas Health Presbyterian Hosp of Plano,NO,Plano,TX,911,7.3,11.8,11.8
450775,Kingwood Medical Center,NO,Kingwood,TX,314,17.6,20.3,16.9
450779,Texas Health Harris Methodist SW,NO,Fort Worth,TX,364,8.6,18.2,11.9
450788,Corpus Christi Medical Center,NO,Corpus Christi,TX,826,11.1,25.9,13.7
450801,Christus St. Michael Health Sys,NO,Texarkana,TX,1377,13.2,21.9,17.5
450809,St David's North Austin Center,NO,Austin,TX,851,10.9,17.3,13.3
450820,Methodist Sugar Land Hospital,NO,Sugar Land,TX,428,10.5,16.5,12.5
450824,Heart Hospital of Austin,NO,Austin,TX,715,13.1,19.1,18.8
450827,Kell West Regional Hospital,NO,Wichita Falls,TX,317,7.9,14.9,12.8
450832,Christus St. Catherine Hospital,NO,Katy,TX,261,17.5,20.4,17.4
450844,Methodist Willowbrook Hospital,NO,Houston,TX,263,10.7,18.6,15.5
450847,Memorial Hermann Katy Hospital,NO,Katy,TX,265,12.8,0.0,14.3
450855,Harlingen Medical Center,NO,Harlingen,TX,553,12.2,29.6,12.7
450862,St. Luke's Community Med Ctr,NO,The Woodlands,TX,414,13.6,18.8,14.8
450869,Doctor's Hospital at Renaissance,NO,Edinburg,TX,1494,12.3,50.2,11.9
450876,Lubbock Heart Hospital,NO,Lubbock,TX,689,14.6,12.3,19.8
450878,Texsan Heart Hospital,NO,San Antonio,TX,814,13.6,20.9,19.4
450890,Baylor Regional Medical Center,NO,Plano,TX,468,11.4,15.6,13.6
460001,Utah Valley Regional Med Ctr,NO,Provo,UT,1216,9.3,18.1,15.2
460003,Salt Lake Regional Med Ctr,NO,Salt Lake City,UT,318,18.3,15.8,13.0
460004,McKay-Dee Hospital Center,NO,Ogden,UT,992,8.2,23.9,14.2
460005,Ogden Regional Medical Center,NO,Ogden,UT,275,13.4,15.0,11.9
460006,LDS Hospital,NO,Salt Lake City,UT,566,9.0,11.4,14.0
460009,University of Utah Health Care,YES,Salt Lake City,UT,1200,13.3,22.6,16.0
460010,Intermountain Medical Center,NO,Murray,UT,1430,10.3,21.6,15.6
460013,Mountain View Hospital,NO,Payson,UT,218,8.0,0.0,12.2
460015,Logan Regional Hospital,NO,Logan,UT,234,5.2,22.2,8.6
460021,Dixie Regional Medical Center,NO,St George,UT,1505,10.6,24.0,14.4
460041,Davis Hospital & Medical Center,NO,Layton,UT,215,10.5,20.6,14.8
460042,Lakeview Hospital,NO,Bountiful,UT,293,7.4,8.1,11.5
460047,St. Mark's Hospital,NO,Salt Lake City,UT,1082,8.9,17.7,14.2
460051,Jordan Valley Med Center,NO,West Jordan,UT,340,10.3,16.4,15.4
460052,Timpanogos Regional Hospital,NO,Orem,UT,243,21.9,17.9,18.1
470003,Fletcher Allen Health Care,YES,Burlington,VT,2061,10.9,30.1,18.9
470005,Rutland Regional Medical Center,NO,Rutland,VT,479,9.4,14.0,9.2
470012,Southwestern Vermont Med Ctr,NO,Bennington,VT,291,8.1,21.7,11.5
490004,Rockingham Memorial Hospital,NO,Harrisonburg,VA,657,13.8,29.5,20.5
490005,Winchester Medical Center,NO,Winchester,VA,1881,13.8,19.3,18.4
490007,Sentara Norfolk General Hospital,NO,Norfolk,VA,1866,14.3,22.2,17.2
490009,University of Virginia Med Ctr,YES,Charlottesville,VA,2166,15.4,36.8,20.9
490011,Bon Secours DePaul Med Ctr,NO,Norfolk,VA,406,10.4,22.0,16.8
490013,Halifax Regional Health System,NO,Halifax,VA,216,12.1,12.2,14.3
490017,Maryview Medical Center,NO,Portsmouth,VA,779,11.0,21.6,13.4
490018,Augusta Health Care,NO,Fishersville,VA,851,8.2,19.5,10.9
490019,Culpeper Regional Hospital,NO,Culpeper,VA,222,11.4,17.7,12.8
490021,Centra Health,NO,Lynchburg,VA,1838,13.0,20.0,13.1
490022,Mary Washington Hospital,NO,Fredericksburg,VA,1582,15.0,21.1,18.1
490023,Fauquier Hospital,NO,Warrenton,VA,284,13.0,26.4,19.3
490024,Carilion Medical Center,NO,Roanoke,VA,2692,13.2,21.9,16.8
490032,VCU Health System,YES,Richmond,VA,1110,14.1,20.6,16.6
490040,Inova Alexandria Hospital,NO,Alexandria,VA,781,11.3,17.7,14.3
490041,Mary Immaculate Hospital,NO,Newport News,VA,736,8.9,12.8,12.7
490042,Carilion New River Vly Med Ctr,NO,Christiansburg,VA,391,10.1,16.7,17.1
490043,Inova Loudoun Hospital,NO,Leesburg,VA,291,10.8,33.5,14.8
490044,Sentara Obici Hospital,NO,Suffolk,VA,482,12.8,17.0,19.2
490045,Prince William Hospital,NO,Manassas,VA,265,8.8,23.8,15.3
490046,Sentara Leigh Hospital,NO,Norfolk,VA,1267,8.7,13.3,11.2
490048,Lewis-Gale Medical Center,NO,Salem,VA,1150,11.0,19.7,14.7
490050,Virginia Hospital Center,NO,Arlington,VA,936,13.2,17.1,15.4
490052,Riverside Regional Med Ctr,NO,Newport News,VA,1334,10.7,18.7,14.6
490053,Johnston Memorial Hospital,NO,Abingdon,VA,304,14.2,11.6,19.2
490057,Sentara Virginia Beach Hospital,NO,Virginia Beach,VA,1074,13.4,18.9,17.9
490059,Bon Secours St. Mary's Hospital,NO,Richmond,VA,1820,10.2,12.9,13.1
490063,Inova Fairfax Hospital,NO,Falls Church,VA,2412,14.4,20.0,17.5
490066,Sentara Williamsburg Regional Med Ctr,NO,Williamsburg,VA,568,8.1,24.9,10.7
490067,Southside Regional Med Ctr,NO,Petersburg,VA,394,12.7,30.3,17.4
490069,Memorial Regional Medical Center,NO,Mechanicsville,VA,1101,11.1,19.0,16.7
490075,Danville Regional Medical Center,NO,Danville,VA,471,11.2,13.7,14.4
490077,Martha Jefferson Hospital,NO,Charlottesville,VA,1043,13.2,24.9,18.1
490079,Memorial Hospital,NO,Martinsville,VA,329,10.9,24.4,13.9
490093,Sentara CarePlex Hospital,NO,Hampton,VA,712,10.2,15.2,14.2
490101,Inova Fair Oaks Hospital,NO,Fairfax,VA,586,7.8,17.4,13.6
490107,Reston Hospital Center,NO,Reston,VA,616,9.4,14.2,14.8
490110,Montgomery Regional Hospital,NO,Blacksburg,VA,374,13.4,24.0,18.2
490112,CJW Medical Center,NO,Richmond,VA,1970,11.5,18.6,14.6
490113,Potomac Hospital,NO,Woodbridge,VA,271,13.3,24.4,17.3
490118,Henrico Doctors' Hospital,NO,Richmond,VA,1692,10.9,14.3,14.5
490120,Chesapeake General Hospital,NO,Chesapeake,VA,857,13.7,22.5,15.6
490122,Inova Mount Vernon Hospital,NO,Alexandria,VA,818,6.7,8.3,10.8
490136,Bon Secours St Francis Med Ctr,NO,Midlothian,VA,717,7.4,15.4,11.3
500001,Northwest Hospital & Med Ctr,NO,Seattle,WA,968,9.5,16.3,13.8
500002,St. Mary Medical Center,NO,Walla Walla,WA,360,7.7,21.9,12.7
500003,Skagit Valley Hospital,NO,Mount Vernon,WA,574,12.7,23.6,13.6
500005,Virginia Mason Medical Center,NO,Seattle,WA,1340,9.8,28.0,13.4
500007,Island Hospital,NO,Anacortes,WA,258,6.4,18.9,8.8
500008,University of Washington Med Ctr,YES,Seattle,WA,1178,13.5,18.9,17.7
500011,Highline Medical Center,NO,Burien,WA,418,11.3,17.2,15.8
500012,Yakima Reg Med & Cardiac Ctr,NO,Yakima,WA,511,12.5,18.3,17.9
500014,Providence Everett Med Ctr,NO,Everett,WA,1284,10.8,27.9,15.0
500015,Auburn Regional Medical Center,NO,Auburn,WA,255,15.3,28.1,17.2
500016,Central Washington Hospital,NO,Wenatchee,WA,1052,8.7,28.5,14.2
500019,Providence Centralia Hospital,NO,Centralia,WA,267,8.0,20.0,12.5
500021,St. Clare Hospital,NO,Lakewood,WA,391,7.7,23.9,13.6
500024,Providence St. Peter Hospital,NO,Olympia,WA,1423,10.8,20.7,17.0
500025,Swedish Medical Center,NO,Seattle,WA,889,14.9,23.5,16.4
500026,Stevens Healthcare,NO,Edmonds,WA,350,9.8,18.1,16.5
500027,Swedish Health Services,NO,Seattle,WA,2099,8.6,15.4,10.8
500030,St. Joseph Hospital,NO,Bellingham,WA,1209,8.1,17.6,13.3
500031,Grays Harbor Community Hospital,NO,Aberdeen,WA,236,9.1,17.5,12.0
500036,Yakima Valley Memorial Hospital,NO,Yakima,WA,815,8.2,17.9,14.8
500039,Harrison Medical Center,NO,Bremerton,WA,1584,8.5,19.2,14.5
500041,St. John Medical Center,NO,Longview,WA,410,8.8,18.5,14.7
500044,Deaconess Medical Ctr-Spokane,NO,Spokane,WA,1153,10.2,23.0,17.7
500050,Southwest Washington Med Ctr,NO,Vancouver,WA,943,10.1,21.6,16.4
500051,Overlake Hospital Medical Center,NO,Bellevue,WA,1718,9.7,12.7,13.5
500054,Sacred Heart Medical Center,NO,Spokane,WA,2822,10.6,23.2,17.0
500058,Kadlec Medical Center,NO,Richland,WA,677,12.4,20.5,20.1
500064,Harborview Medical Center,NO,Seattle,WA,598,14.3,30.9,21.7
500072,Olympic Medical Center,NO,Port Angeles,WA,501,10.7,21.1,12.9
500077,Holy Family Hospital,NO,Spokane,WA,709,7.1,12.9,11.9
500079,Good Samaritan Comm Healthcare,NO,Puyallup,WA,689,12.7,23.0,15.6
500088,Valley Medical Center,NO,Renton,WA,965,9.3,15.8,13.0
500108,St. Joseph Medical Center,NO,Tacoma,WA,1231,13.3,18.0,17.2
500119,Valley Hosp and Medical Center,NO,Spokane,WA,329,7.3,17.5,14.6
500124,Evergreen Healthcare,NO,Kirkland,WA,675,9.8,15.4,15.2
500129,Tacoma General Hospital,NO,Tacoma,WA,1314,12.4,23.5,17.9
500139,Capital Medical Center,NO,Olympia,WA,456,10.0,20.9,16.5
500141,St. Francis Hospital,NO,Federal Way,WA,426,11.2,21.7,15.9
500150,Legacy Salmon Creek Hospital,NO,Vancouver,WA,311,7.5,18.7,14.6
501332,Tri-State Memorial Hospital,NO,Clarkston,WA,268,9.1,10.4,17.9
501337,Lourdes Medical Center,NO,Pasco,WA,232,8.6,10.6,14.9
510001,West Virginia University Hosps,YES,Morgantown,WV,924,17.0,20.5,18.2
510006,United Hospital Center,NO,Clarksburg,WV,671,12.1,15.9,12.2
510007,St. Mary's Medical Center,NO,Huntington,WV,1151,12.7,17.1,20.2
510008,City Hospital,NO,Martinsburg,WV,251,11.4,21.3,17.8
510022,Charleston Area Medical Center,NO,Charleston,WV,2248,14.3,26.9,18.8
510023,Weirton Medical Center,NO,Weirton,WV,262,13.6,20.8,12.4
510024,Monongalia General Hospital,NO,Morgantown,WV,829,9.9,20.5,15.9
510029,Thomas Memorial Hospital,NO,South Charleston,WV,510,10.0,23.5,12.5
510031,St. Francis Hospital,NO,Charleston,WV,341,11.7,16.6,13.7
510033,St. Joseph's Hospital,NO,Parkersburg,WV,536,14.5,21.8,21.1
510046,Princeton Community Hospital,NO,Princeton,WV,361,13.1,12.7,18.9
510050,Wheeling Hospital,NO,Wheeling,WV,634,14.8,18.9,17.8
510055,Cabell Huntington Hospital,NO,Huntington,WV,495,10.7,13.0,15.6
510058,Camden-Clark Memorial Hospital,NO,Parkersburg,WV,571,15.2,20.4,18.4
510070,Raleigh General Hospital,NO,Beckley,WV,282,15.0,20.6,20.0
510071,Bluefield Regional Med Ctr,NO,Bluefield,WV,261,12.2,18.9,16.7
520002,St. Michael's Hospital,NO,Stevens Point,WI,250,8.8,16.2,16.0
520004,Franciscan Skemp-La Crosse,NO,La Crosse,WI,571,7.7,33.8,12.2
520008,Waukesha Memorial Hospital,NO,Waukesha,WI,1299,11.8,17.8,14.4
520009,St. Elizabeth Hospital,NO,Appleton,WI,361,11.0,15.7,16.5
520011,Lakeview Medical Center,NO,Rice Lake,WI,228,5.7,9.6,16.2
520013,Sacred Heart Hospital,NO,Eau Claire,WI,681,15.6,22.8,16.6
520019,Sacred Heart-St. Mary's Hosps,NO,Rhinelander,WI,293,7.2,17.6,13.3
520021,United Health System,NO,Kenosha,WI,775,13.3,24.1,17.2
520027,Columbia St. Mary's-Ozaukee,NO,Mequon,WI,582,9.5,23.5,12.9
520028,The Monroe Clinic,NO,Monroe,WI,215,9.7,18.3,14.3
520030,Aspirus Wausau Hospital,NO,Wausau,WI,1165,12.6,13.9,15.8
520035,Aurora Sheboygan Mem Med Ctr,NO,Sheboygan,WI,359,8.4,13.2,9.8
520037,St. Joseph's Hospital,NO,Marshfield,WI,1284,11.8,25.5,14.9
520044,St. Nicholas Hospital,NO,Sheboygan,WI,256,8.7,23.9,10.6
520045,Theda Clark Medical Center,NO,Neenah,WI,427,12.4,22.2,11.4
520048,Mercy Medical Center,NO,Oshkosh,WI,418,5.6,12.4,10.3
520049,Bellin Memorial Hospital,NO,Green Bay,WI,898,10.5,17.3,13.7
520051,Columbia St Mary's Hosp (Col & Mil. camp),NO,Milwaukee,WI,941,7.9,16.3,12.4
520059,Aurora Mem Hosp of Burlington,NO,Burlington,WI,270,10.5,18.3,16.8
520062,Oconomowoc Memorial Hospital,NO,Oconomowoc,WI,296,8.9,24.2,11.3
520066,Mercy Health System,NO,Janesville,WI,583,9.7,23.4,9.5
520070,Luther Hospital,NO,Eau Claire,WI,899,11.3,17.5,14.6
520071,Fort HealthCare,NO,Fort Atkinson,WI,227,6.1,0.0,11.7
520075,St. Vincent Hospital,NO,Green Bay,WI,861,12.8,19.3,14.6
520078,Wheaton Franciscan Hlthcare- St. Francis,NO,Milwaukee,WI,514,12.5,24.6,15.9
520083,St. Mary's Hospital - Madison,NO,Madison,WI,1722,12.5,23.3,15.4
520087,Gundersen Lutheran Med Ctr,NO,La Crosse,WI,937,10.5,17.9,15.2
520088,Agnesian HealthCare,NO,Fond Du Lac,WI,392,11.6,23.3,15.3
520089,Meriter Hospital,NO,Madison,WI,1142,13.5,24.3,15.4
520091,Howard Young Medical Center,NO,Woodruff,WI,224,5.0,16.4,8.7
520096,Wheaton Franciscan Hlthcare- All Saints,NO,Racine,WI,725,15.1,17.9,19.2
520097,St Mary's Hosp Med Ctr-Green Bay,NO,Green Bay,WI,409,10.3,17.3,12.2
520098,University of WI Hosp & Clinics,YES,Madison,WI,1684,13.4,21.7,17.4
520100,Beloit Memorial Hospital,NO,Beloit,WI,272,10.5,21.7,15.5
520102,Aurora Lakeland Medical Center,NO,Elkhorn,WI,233,10.1,47.9,10.5
520103,Community Memorial Hospital,NO,Menomonee Falls,WI,854,12.1,17.2,13.6
520107,Holy Family Memorial Med Ctr,NO,Manitowoc,WI,288,5.9,11.4,7.9
520113,Bay Area Medical Center,NO,Marinette,WI,234,11.9,23.5,18.5
520136,Wheaton Franciscan Hlthcare- St. Joseph,NO,Milwaukee,WI,425,11.4,22.1,11.9
520138,Aurora St. Luke's Medical Center,NO,Milwaukee,WI,3716,13.4,22.1,15.6
520139,Aurora West Allis Memorial Hsp,NO,West Allis,WI,698,9.7,18.3,12.7
520160,Appleton Medical Center,NO,Appleton,WI,833,11.5,17.2,14.7
520170,Wheaton Franciscan Hlthcare- Elmbrook Mem,NO,Brookfield,WI,535,10.7,16.1,12.3
520177,Froedtert Memorial Lutheran Hosp,YES,Milwaukee,WI,1116,16.9,15.6,17.7
520193,Aurora BayCare Medical Center,NO,Green Bay,WI,654,12.5,21.3,13.6
520198,Aurora Medical Center-Oshkosh,NO,Oshkosh,WI,221,9.8,30.0,14.5
520199,Wisconsin Heart Hospital,NO,Wauwatosa,WI,321,13.6,16.1,16.7
520202,Saint Clare's Hospital,NO,Weston,WI,426,10.5,20.2,15.1
530012,Wyoming Medical Center,NO,Casper,WY,833,13.4,28.6,16.2
530014,Cheyenne Regional Medical Ctr,NO,Cheyenne,WY,681,13.4,24.6,13.5
670024,North Cypress Medical Center,NO,Cypress,TX,527,12.8,18.9,17.6
670025,The Heart Hospital Baylor Plano,NO,Plano,TX,662,14.4,12.4,17.9
670031,Patients Medical Center Ltd,NO,Pasadena,TX,230,14.0,13.9,16.2
670041,Seton Medical Center Williamson,NO,Round Rock,TX,217,18.9,20.8,22.7
999999,United States,YES,0,US,1809343,12.7,21.8,15.2
